game_season,date_game,age,team_id,game_location,opp_id,game_result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,2019-10-23,27-100,PHI,,BOS,W (+14),1,37:37,6,11,.545,2,5,.400,1,2,.500,1,14,15,4,2,0,4,3,15,13.8,+16
2,2019-10-26,27-103,PHI,@,DET,W (+6),1,35:24,10,15,.667,4,6,.667,5,6,.833,0,7,7,1,2,0,3,5,29,21.9,-2
3,2019-10-28,27-105,PHI,@,ATL,W (+2),1,38:51,5,16,.313,1,9,.111,2,3,.667,0,5,5,5,1,0,1,1,13,8.0,-6
4,2019-10-30,27-107,PHI,,MIN,W (+22),1,33:40,7,15,.467,1,3,.333,3,3,1.000,1,8,9,2,1,0,3,5,18,10.8,+18
5,2019-11-02,27-110,PHI,@,POR,W (+1),1,35:56,10,15,.667,1,2,.500,2,2,1.000,1,6,7,3,1,2,1,4,23,20.9,-4
6,2019-11-04,27-112,PHI,@,PHO,L (-5),1,37:09,10,20,.500,1,6,.167,3,5,.600,0,10,10,2,2,0,2,6,24,15.2,-9
7,2019-11-06,27-114,PHI,@,UTA,L (-2),1,34:51,4,11,.364,0,1,.000,8,10,.800,1,6,7,3,0,0,2,2,16,10.9,-13
8,2019-11-08,27-116,PHI,@,DEN,L (-3),1,33:01,6,14,.429,0,2,.000,1,2,.500,1,9,10,4,2,2,1,2,13,13.0,-9
9,2019-11-10,27-118,PHI,,CHO,W (+8),1,29:21,6,9,.667,0,1,.000,2,2,1.000,2,5,7,5,1,2,4,1,14,14.5,+25
